fits_name,file_path,label,feature_Hα,feature_Hβ,feature_CaIIK,feature_CaIIH
spec-55862-B6212_sp01-179.fits,B6212/spec-55862-B6212_sp01-179.fits.gz,K,0.0,0.0,0.0,0.0
spec-55862-B6202_sp01-060.fits,B6202/spec-55862-B6202_sp01-060.fits.gz,G,0.0,0.0,3935.5007545577764,0.0
spec-55862-B6202_sp01-109.fits,B6202/spec-55862-B6202_sp01-109.fits.gz,G,0.0,0.0,0.0,3969.1727400947307
spec-55862-B6210_sp01-092.fits,B6210/spec-55862-B6210_sp01-092.fits.gz,K,0.0,0.0,3925.545359701092,3968.2589095091184
spec-55863-GAC_105N29_B1_sp08-141.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-141.fits.gz,F,6562.9636672922,4864.072056914614,3935.5007545577764,3971.001032638907
spec-55862-B6210_sp01-077.fits,B6210/spec-55862-B6210_sp01-077.fits.gz,F,0.0,4862.952191867843,3933.688806732022,3969.1727400947307
spec-55862-B6212_sp01-142.fits,B6212/spec-55862-B6212_sp01-142.fits.gz,G,0.0,0.0,3932.7831456834174,0.0
spec-55863-M31_011N40_M1_sp02-093.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-093.fits.gz,F,6570.52390963554,4861.832584649837,3934.5946763407965,3966.431879468582
spec-55863-GAC_105N29_B1_sp15-247.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-247.fits.gz,K,0.0,0.0,3924.641573534599,3967.345289316547
spec-55863-GAC_105N29_B1_sp14-066.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-066.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp10-194.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-194.fits.gz,A,0.0,4864.072056914614,3935.5007545577764,3969.1727400947307
spec-55863-GAC_105N29_B1_sp14-072.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-072.fits.gz,A,0.0,4862.952191867843,3934.5946763407965,3971.001032638907
spec-55863-GAC_105N29_B1_sp05-199.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-199.fits.gz,K,0.0,0.0,3931.8776931469724,3955.4873505556216
spec-55863-GAC_105N29_B1_sp06-057.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-057.fits.gz,G,0.0,4835.039205916214,3933.688806732022,3965.518679916798
spec-55863-GAC_105N29_B1_sp12-074.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-074.fits.gz,F,0.0,4862.952191867843,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp15-155.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-155.fits.gz,G,0.0,0.0,3936.4070414309936,0.0
spec-55863-GAC_105N29_B1_sp10-186.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-186.fits.gz,G,0.0,0.0,3935.5007545577764,3969.1727400947307
spec-55863-GAC_105N29_B1_sp02-136.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-136.fits.gz,F,6561.452663029057,4861.832584649837,3934.5946763407965,3971.915494694405
spec-55863-GAC_105N29_B1_sp09-010.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-010.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp07-156.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-156.fits.gz,K,0.0,4869.675251658631,3931.8776931469724,3971.915494694405
spec-55863-GAC_105N29_B1_sp16-148.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-148.fits.gz,K,0.0,4861.832584649837,3931.8776931469724,3969.1727400947307
spec-55863-GAC_105N29_B1_sp13-107.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-107.fits.gz,M,0.0,0.0,3927.3535564672516,3963.6929115081043
spec-55862-B6202_sp01-137.fits,B6202/spec-55862-B6202_sp01-137.fits.gz,K,0.0,0.0,3933.688806732022,0.0
spec-55863-GAC_105N29_B1_sp03-174.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-174.fits.gz,G,0.0,4861.832584649837,3936.4070414309936,3968.2589095091184
spec-55863-GAC_105N29_B1_sp06-094.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-094.fits.gz,K,0.0,4855.120352422797,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp02-138.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-138.fits.gz,K,0.0,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55862-B6202_sp02-134.fits,B6202/spec-55862-B6202_sp02-134.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp07-031.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-031.fits.gz,N,6559.942006647443,4861.832584649837,3934.5946763407965,3968.2589095091184
spec-55863-M31_011N40_B1_sp01-207.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-207.fits.gz,A,0.0,4862.952191867843,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp16-189.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-189.fits.gz,G,6562.9636672922,4862.952191867843,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp05-042.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-042.fits.gz,M,0.0,0.0,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp02-228.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-228.fits.gz,N,6561.452663029057,4860.713235201249,3930.972449074674,3968.2589095091184
spec-55863-M31_011N40_B1_sp02-070.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-070.fits.gz,G,0.0,4887.648886615807,3936.4070414309936,3967.345289316547
spec-55863-GAC_105N29_B1_sp14-118.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-118.fits.gz,K,0.0,0.0,3935.5007545577764,3962.7803425543934
spec-55863-GAC_105N29_B1_sp12-121.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-121.fits.gz,G,0.0,4862.952191867843,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp05-002.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-002.fits.gz,K,0.0,4874.162454431541,3934.5946763407965,3967.345289316547
spec-55863-GAC_105N29_B1_sp15-125.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-125.fits.gz,F,6562.9636672922,4861.832584649837,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp11-039.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-039.fits.gz,M,0.0,4858.475309374926,3934.5946763407965,3969.1727400947307
spec-55862-B6212_sp02-063.fits,B6212/spec-55862-B6212_sp02-063.fits.gz,A,0.0,4861.832584649837,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp15-109.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-109.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3971.915494694405
spec-55863-GAC_105N29_B1_sp07-123.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-123.fits.gz,G,0.0,0.0,3936.4070414309936,3970.0867811218423
spec-55862-B6202_sp01-010.fits,B6202/spec-55862-B6202_sp01-010.fits.gz,G,0.0,0.0,3933.688806732022,3967.345289316547
spec-55863-M31_011N40_B1_sp02-028.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-028.fits.gz,K,0.0,0.0,0.0,3967.345289316547
spec-55863-GAC_105N29_B1_sp07-072.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-072.fits.gz,A,0.0,4862.952191867843,3931.8776931469724,3973.745050614633
spec-55863-M31_011N40_B1_sp01-229.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-229.fits.gz,F,0.0,4859.594143462719,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp07-159.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-159.fits.gz,G,0.0,0.0,3917.4187710778306,3964.605690612772
spec-55863-GAC_105N29_B1_sp13-014.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-014.fits.gz,F,0.0,4864.072056914614,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp03-160.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-160.fits.gz,K,0.0,0.0,3932.7831456834174,3971.001032638907
spec-55862-B6202_sp01-041.fits,B6202/spec-55862-B6202_sp01-041.fits.gz,G,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp07-233.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-233.fits.gz,F,0.0,4861.832584649837,3936.4070414309936,3970.0867811218423
spec-55862-B6210_sp01-016.fits,B6210/spec-55862-B6210_sp01-016.fits.gz,A,0.0,4862.952191867843,3933.688806732022,3971.915494694405
spec-55863-GAC_105N29_B1_sp11-036.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-036.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp05-065.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-065.fits.gz,G,0.0,4861.832584649837,3931.8776931469724,3968.2589095091184
spec-55862-B6212_sp02-185.fits,B6212/spec-55862-B6212_sp02-185.fits.gz,G,0.0,0.0,0.0,0.0
spec-55862-B6202_sp01-033.fits,B6202/spec-55862-B6202_sp01-033.fits.gz,G,0.0,0.0,3932.7831456834174,0.0
spec-55863-M31_011N40_B1_sp01-006.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-006.fits.gz,F,0.0,0.0,3932.7831456834174,3968.2589095091184
spec-55862-B6202_sp01-198.fits,B6202/spec-55862-B6202_sp01-198.fits.gz,F,0.0,0.0,3934.5946763407965,3970.0867811218423
spec-55862-B6202_sp02-026.fits,B6202/spec-55862-B6202_sp02-026.fits.gz,M,0.0,0.0,3910.2092612681363,3962.7803425543934
spec-55863-GAC_105N29_B1_sp02-131.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-131.fits.gz,A,6561.452663029057,4864.072056914614,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp13-217.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-217.fits.gz,F,6562.9636672922,4862.952191867843,3930.067413418534,3971.001032638907
spec-55862-B6210_sp01-136.fits,B6210/spec-55862-B6210_sp01-136.fits.gz,F,0.0,4861.832584649837,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp16-096.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-096.fits.gz,G,6564.475019516997,0.0,3935.5007545577764,3970.0867811218423
spec-55863-M31_011N40_B1_sp01-005.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-005.fits.gz,G,0.0,0.0,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp07-096.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-096.fits.gz,K,0.0,4861.832584649837,3930.972449074674,3969.1727400947307
spec-55863-GAC_105N29_B1_sp14-044.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-044.fits.gz,F,0.0,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55862-B6210_sp01-176.fits,B6210/spec-55862-B6210_sp01-176.fits.gz,G,0.0,0.0,3935.5007545577764,0.0
spec-55863-GAC_105N29_B1_sp11-208.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-208.fits.gz,F,0.0,4861.832584649837,3935.5007545577764,3968.2589095091184
spec-55862-B6210_sp02-037.fits,B6210/spec-55862-B6210_sp02-037.fits.gz,K,0.0,0.0,3951.8458892843655,3951.8458892843655
spec-55863-GAC_105N29_B1_sp08-188.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-188.fits.gz,G,0.0,0.0,3935.5007545577764,3965.518679916798
spec-55863-GAC_105N29_B1_sp06-067.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-067.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3965.518679916798
spec-55863-GAC_105N29_B1_sp06-106.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-106.fits.gz,G,0.0,0.0,3933.688806732022,0.0
spec-55863-GAC_105N29_B1_sp13-219.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-219.fits.gz,G,0.0,4861.832584649837,3930.067413418534,3971.001032638907
spec-55863-GAC_105N29_B1_sp08-002.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-002.fits.gz,G,0.0,4867.433199621377,3931.8776931469724,3965.518679916798
spec-55863-GAC_105N29_B1_sp11-205.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-205.fits.gz,M,6559.942006647443,4869.675251658631,3932.7831456834174,3966.431879468582
spec-55863-GAC_105N29_B1_sp14-093.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-093.fits.gz,K,0.0,0.0,3935.5007545577764,3968.2589095091184
spec-55862-B6212_sp02-093.fits,B6212/spec-55862-B6212_sp02-093.fits.gz,K,0.0,0.0,3933.688806732022,0.0
spec-55862-B6212_sp01-037.fits,B6212/spec-55862-B6212_sp01-037.fits.gz,G,0.0,0.0,3919.2232245497667,3966.431879468582
spec-55862-B6202_sp01-204.fits,B6202/spec-55862-B6202_sp01-204.fits.gz,K,0.0,0.0,0.0,0.0
spec-55862-B6202_sp01-168.fits,B6202/spec-55862-B6202_sp01-168.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp13-091.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-091.fits.gz,F,0.0,4861.832584649837,3936.4070414309936,3970.0867811218423
spec-55863-GAC_105N29_B1_sp07-061.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-061.fits.gz,F,0.0,4862.952191867843,3933.688806732022,3969.1727400947307
spec-55862-B6210_sp02-005.fits,B6210/spec-55862-B6210_sp02-005.fits.gz,F,0.0,4861.832584649837,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp09-073.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-073.fits.gz,K,0.0,0.0,0.0,0.0
spec-55862-B6212_sp01-153.fits,B6212/spec-55862-B6212_sp01-153.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp02-194.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-194.fits.gz,F,0.0,4862.952191867843,3933.688806732022,3970.0867811218423
spec-55863-GAC_105N29_B1_sp10-101.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-101.fits.gz,F,0.0,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55863-M31_011N40_B1_sp01-104.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-104.fits.gz,G,0.0,0.0,0.0,3969.1727400947307
spec-55862-B6202_sp01-241.fits,B6202/spec-55862-B6202_sp01-241.fits.gz,K,0.0,0.0,3923.737995448608,0.0
spec-55863-M31_011N40_M1_sp01-031.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-031.fits.gz,G,6553.9028583347745,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp13-173.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-173.fits.gz,G,0.0,0.0,3937.313537008506,3963.6929115081043
spec-55862-B6212_sp01-040.fits,B6212/spec-55862-B6212_sp01-040.fits.gz,F,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp16-121.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-121.fits.gz,G,0.0,4867.433199621377,3934.5946763407965,3973.745050614633
spec-55863-GAC_105N29_B1_sp10-187.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-187.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp05-191.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-191.fits.gz,K,0.0,0.0,3933.688806732022,3965.518679916798
spec-55863-GAC_105N29_B1_sp16-151.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-151.fits.gz,G,0.0,0.0,3932.7831456834174,3969.1727400947307
spec-55863-M31_011N40_M1_sp01-008.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-008.fits.gz,M,0.0,4861.832584649837,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp12-066.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-066.fits.gz,F,0.0,4861.832584649837,3935.5007545577764,3967.345289316547
spec-55863-GAC_105N29_B1_sp01-242.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-242.fits.gz,A,0.0,4862.952191867843,3933.688806732022,3967.345289316547
spec-55863-GAC_105N29_B1_sp05-218.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-218.fits.gz,M,0.0,4841.723675840994,3932.7831456834174,3965.518679916798
spec-55863-GAC_105N29_B1_sp01-164.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-164.fits.gz,A,0.0,4862.952191867843,3935.5007545577764,3973.745050614633
spec-55863-M31_011N40_M1_sp02-002.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-002.fits.gz,F,6569.011164762662,4862.952191867843,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp15-005.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-005.fits.gz,F,0.0,4864.072056914614,3936.4070414309936,3971.915494694405
spec-55862-B6210_sp02-079.fits,B6210/spec-55862-B6210_sp02-079.fits.gz,G,0.0,0.0,3937.313537008506,3969.1727400947307
spec-55863-GAC_105N29_B1_sp01-172.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-172.fits.gz,K,0.0,4862.952191867843,3934.5946763407965,3971.915494694405
spec-55862-B6210_sp01-063.fits,B6210/spec-55862-B6210_sp01-063.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp12-034.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-034.fits.gz,K,0.0,0.0,3930.972449074674,3971.915494694405
spec-55863-GAC_105N29_B1_sp09-190.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-190.fits.gz,F,0.0,0.0,3935.5007545577764,3970.0867811218423
spec-55863-GAC_105N29_B1_sp06-219.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-219.fits.gz,K,0.0,0.0,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp15-147.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-147.fits.gz,N,0.0,4862.952191867843,3931.8776931469724,3967.345289316547
spec-55863-M31_011N40_M1_sp01-166.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-166.fits.gz,M,6564.475019516997,4859.594143462719,3930.972449074674,3966.431879468582
spec-55863-M31_011N40_B1_sp01-140.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-140.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp11-143.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-143.fits.gz,K,0.0,4875.284901033865,3935.5007545577764,3968.2589095091184
spec-55862-B6212_sp02-012.fits,B6212/spec-55862-B6212_sp02-012.fits.gz,G,0.0,0.0,3930.067413418534,0.0
spec-55863-GAC_105N29_B1_sp02-248.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-248.fits.gz,G,6561.452663029057,4866.312560731992,3935.5007545577764,3970.0867811218423
spec-55862-B6210_sp01-114.fits,B6210/spec-55862-B6210_sp01-114.fits.gz,F,6562.9636672922,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp05-085.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-085.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3970.0867811218423
spec-55863-M31_011N40_M1_sp01-236.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-236.fits.gz,N,0.0,4860.713235201249,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp02-096.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-096.fits.gz,G,0.0,0.0,3929.1625861305615,0.0
spec-55863-GAC_105N29_B1_sp15-071.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-071.fits.gz,A,0.0,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55862-B6210_sp02-043.fits,B6210/spec-55862-B6210_sp02-043.fits.gz,G,0.0,0.0,0.0,3970.0867811218423
spec-55863-GAC_105N29_B1_sp15-193.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-193.fits.gz,G,0.0,0.0,3939.1271544686583,3967.345289316547
spec-55863-GAC_105N29_B1_sp01-075.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-075.fits.gz,G,0.0,0.0,0.0,0.0
spec-55862-B6212_sp01-139.fits,B6212/spec-55862-B6212_sp01-139.fits.gz,A,0.0,4862.952191867843,3934.5946763407965,3971.001032638907
spec-55862-B6212_sp01-109.fits,B6212/spec-55862-B6212_sp01-109.fits.gz,A,0.0,4864.072056914614,3935.5007545577764,3971.001032638907
spec-55862-B6212_sp01-155.fits,B6212/spec-55862-B6212_sp01-155.fits.gz,K,0.0,0.0,3931.8776931469724,0.0
spec-55863-GAC_105N29_B1_sp11-209.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-209.fits.gz,F,0.0,4861.832584649837,3935.5007545577764,3969.1727400947307
spec-55862-B6212_sp02-179.fits,B6212/spec-55862-B6212_sp02-179.fits.gz,A,0.0,4862.952191867843,0.0,3971.915494694405
spec-55863-GAC_105N29_B1_sp08-244.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-244.fits.gz,G,6562.9636672922,4865.192179849536,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp12-013.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-013.fits.gz,K,0.0,0.0,3926.449353995997,3961.8679837032632
spec-55863-GAC_105N29_B1_sp16-100.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-100.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3969.1727400947307
spec-55863-M31_011N40_B1_sp01-151.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-151.fits.gz,K,0.0,4862.952191867843,3934.5946763407965,3961.8679837032632
spec-55863-GAC_105N29_B1_sp16-157.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-157.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp10-168.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-168.fits.gz,G,0.0,0.0,3930.972449074674,0.0
spec-55863-GAC_105N29_B1_sp02-143.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-143.fits.gz,M,0.0,4851.7677121925735,3931.8776931469724,3966.431879468582
spec-55862-B6210_sp02-082.fits,B6210/spec-55862-B6210_sp02-082.fits.gz,F,0.0,4861.832584649837,3932.7831456834174,3971.001032638907
spec-55863-GAC_105N29_B1_sp07-118.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-118.fits.gz,G,0.0,0.0,3928.2579671627864,0.0
spec-55863-GAC_105N29_B1_sp13-153.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-153.fits.gz,F,0.0,4862.952191867843,3938.2202413383675,3973.745050614633
spec-55863-GAC_105N29_B1_sp07-218.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-218.fits.gz,G,0.0,4861.832584649837,3932.7831456834174,3968.2589095091184
spec-55862-B6210_sp02-140.fits,B6210/spec-55862-B6210_sp02-140.fits.gz,F,0.0,0.0,3937.313537008506,3970.0867811218423
spec-55863-GAC_105N29_B1_sp05-092.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-092.fits.gz,K,0.0,4886.523593428336,3932.7831456834174,3967.345289316547
spec-55863-M31_011N40_B1_sp02-067.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-067.fits.gz,F,0.0,0.0,3933.688806732022,3968.2589095091184
spec-55863-M31_011N40_B1_sp01-094.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-094.fits.gz,M,6575.064234749979,4850.650679999713,3931.8776931469724,3969.1727400947307
spec-55863-M31_011N40_M1_sp01-066.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-066.fits.gz,G,0.0,4873.040266252349,3930.972449074674,3966.431879468582
spec-55863-GAC_105N29_B1_sp09-181.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-181.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_M1_sp02-249.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-249.fits.gz,G,0.0,4861.832584649837,3926.449353995997,3971.001032638907
spec-55863-GAC_105N29_B1_sp08-063.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-063.fits.gz,K,0.0,4874.162454431541,3929.1625861305615,3964.605690612772
spec-55863-GAC_105N29_B1_sp16-049.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-049.fits.gz,F,0.0,0.0,3932.7831456834174,3970.0867811218423
spec-55862-B6210_sp01-032.fits,B6210/spec-55862-B6210_sp01-032.fits.gz,K,0.0,0.0,3931.8776931469724,0.0
spec-55863-GAC_105N29_B1_sp10-005.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-005.fits.gz,K,6561.452663029057,0.0,3931.8776931469724,3957.3093392936153
spec-55863-GAC_105N29_B1_sp03-116.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-116.fits.gz,K,0.0,0.0,3947.298776597855,3973.745050614633
spec-55862-B6202_sp01-230.fits,B6202/spec-55862-B6202_sp01-230.fits.gz,G,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp15-205.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-205.fits.gz,G,0.0,4854.002548344871,3932.7831456834174,3967.345289316547
spec-55863-GAC_105N29_B1_sp06-121.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-121.fits.gz,G,6556.921737208478,4860.713235201249,3931.8776931469724,3968.2589095091184
spec-55862-B6202_sp01-209.fits,B6202/spec-55862-B6202_sp01-209.fits.gz,K,0.0,0.0,3940.0342764474544,3971.001032638907
spec-55863-GAC_105N29_B1_sp05-067.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-067.fits.gz,G,0.0,4862.952191867843,3933.688806732022,3967.345289316547
spec-55863-GAC_105N29_B1_sp08-078.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-078.fits.gz,K,0.0,0.0,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp06-089.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-089.fits.gz,F,0.0,4861.832584649837,3934.5946763407965,3965.518679916798
